"Just for one night in Singapore & Marina Bay Sands hotel, everything was perfect the room was standard and had everything we needed! This hotel is very impressive & expensive of course, but it worth all the money.",5,
"This hotel is a signature of Singapore. Rooms are very spacious, top roof pool is one of a kind experience and the view from there is breathtaking. You can see the whole business district, Flower Dome, Gardens by the Bay, Cargo harbour and much more.",5,
Our second visit to the hotel and it was even better than the first. The suite we booked was huge and we had views of the city and the sea so we had the best of both worlds. Ce La Vie restaurant and the bar was worth it for the views alone and the dessert was to die for. Would recommend to anyone.,5,
"The best customer service hotel that I had ever stayed. The staffs are friendly, great and very helpful with arranging a memorable stay for my wife and me.   In the morning, we received a call from the front office informing us that our room are ready and we can check in at any point of time. Upon arrival, we saw a long queue at the check-in area and we noticed that the front desk officer is going round the queue to get every guest details so that they can get everyone check in as soon as possible. apart from that, there are also service staffs going along the queue to give out ice cream and juice to the guests.   It was awesome that the front office gives us an upgrade from a club room to an Orchid Suite and furthermore, the staff shows us all the way to our Suite. The suite…",5,
"I will say right off the bat that I hate Singapore.  If you want to come to Asia, but are afraid to leave your comfort zone, then this is your place.  For me, though, it is sterile, regimented, over-commercialized and just plain unremarkable - everything that Asia is not.  That being said, if you find yourself stuck in Singapore, then you will want to go to Marina Bay Sands after you've spent a fortune at Sentosa Island.  Although I prefer a cool Indian restaurant across the bay with a great view and decent food at reasonable prices, the mall offers some attractions for those passing time before they can escape the city.  The mall features a Disney-style riverwalk with bars, restaurants and (of course) lots of over-priced shopping.  The one main attraction for me is the…",3,
"What a hotel, an icon in it's own right. The pool deck, the sky deck and the general use areas of the hotel are all amazing. The views from every vantage point are amazing and should be treated with due respect, don't rush. The service from the staff was also exceptional, special mention to Henry at the concierge desk who's recommendations were spot on. I challenge you to ask him where to go for a meal and be let down by his recommendation, no pressure Henry..... The reason for my subject line? the rooms are a little over used, peeling wall paper, scuffed kick boards and generally well used working areas, Our room had issues with the toilet and the curtains.",4,
This hotel is one of the best I have stayed. Room fantastic with a view of the bay. Great customer service. The infinity pool is fantastic at night and during the day. This is a must visit place if you are visiting Singapore. I will definitely be back!,5,
"Beautiful hotel. Although a bit busy it's like an airport people always moving around. The staff are great , very helpful our bag handle was broken they gave us a room extension till our flight and a limo to the airport. Every city needs a hotel like this! ",5,
"Have been in SNG many times. Decided this time to book the Marina Bay Sands which was really more like a...not the thing we expected, unusual for SNG.  Staff: Some of them are very unkind and definitve not willing to assist in easy questions or belongings.  Room: Is okay, but not really good, clean and safe.  Pool: Very nice view. But very crowded and a nervous atmosphere. Went up 3 times for each a short time on three different days, even if we didn't get a place the first visit. The second on another day was with a place in the children playing area. And don't even try to order something along the pool. Once we had to wait up to 45min to get a chance for an order.   Hotel: A big big bunker like the ones in Vegas. No special atmosphere. And one of the other guests told us about…",2,
MBS is a huge and vibrant hotel. It is worthwhile upgrading to the Club Level. Where you have a fantastic selection of food and beverages  The standard of service from the CLub Level team outstanding. And the rooms are large and well appointed. And then there is the stunning pool the highest in the world over looking Asia's Tiger nation. ,5,
"Me and my friends went to singapore after our stay in thailand. We decided to treat ourselves for a night and stay at Marina Bay Sands which was the best choice ever. We stayed at one of the top floors with the view of the botanical gardens where you can watch the light show that happens everyday. The infinity pool was the best experience ever if you go just before sunset you can take picture during the day, as the sun goes down and night. If you stay at the right time you can even catch the lazer show that happens every day. The whole experience was just amazing. Staff were friendly and the shopping mall was just 😍. The food court there has everything you may want to have!",5,
"The property is really not a 5 star hotel. Its a really large convention type hotel. Dont expect amazing customer service either. The price is not worth going for if you just want to use the pool. If you are attending a conference or are going to the casino to gamble then the location is the best in town. But other than the location for the convention space, the casino, or the pool you should stay at a different hotel",3,
"Guess we're not alone in booking MBS hotel just for the roof top pool after seeing it on countless videos/TV shows (F1) and in photos. So was it worth the quite frankly ridiculously expensive night rate??? Well yes and no. The roof pool is amazing, in fact the whole hotel is one amazing piece of engineering. The roof offers views to die and in infinity pool will provide some of the best photos of your life. However it seems the whole world also want that great selfie photo so the pool is very busy which sort of takes away its appeal.  Rooms (booked standard room) was very nice and the rest of the hotel is spectacular though is pretty expensive.",4,
"We were treated like royalty from the moment we stepped out of the car & the porters greeted us to take our luggage. All of the staff are well trained, on the ball yet courteous & friendly. The establishment, room, amenities & food are all well worth the stay. We were upgraded for our wedding anniversary which was an unexpected surprise, as was the bottle of champagne, anniversary cake & towel monkey on the bed on our arrival. We had an amazing view from the 55 club on the 55th floor. The 55 club buffet, breakfast, afternoon tea & pre dinner drinks & snacks are extensive,the infinity pool & bar on the 57th floor & our 52nd floor suite. You can request a view of the city or the Marina bay gardens. Your choice. Either is equally as good for different reasons. The gardens & the…",5,
"Service excellent, room amazing. Every time you enter the room and put worsley card in the curtains open themselves to reveal the amazing views. I loved coming back to the room just to see it. Obviously the pool is out of this world and the reason everyone wants to stay there, it's much better now only hotel guests are allowed to use it but it's still always busy. ",5,
"It’s been about 15 years since we’ve been to Singapore so we thought we’d check out the ‘new’ (to us) Marina Bay area. This hotel has attracted much publicity for the incredible infinity pool on top of the three-tower building. When we arrived, our check-in person was Nelson Ryan. What a beautiful and delightful young man. Marina Bay Sands Hotel – HOLD ONTO THIS EMPLOYEE – he is one of the reasons we’ll return to your hotel. The other reason we’ll return to your hotel is that fabulous infinity pool and all the services that are provided on level 57. From a glass of wine to a casual dining experience – we loved every minute “up there”. Gee, it’s much more than a pool on top of a building. As a resident, you need to check out the entire area. While it was a bit pricy, we do not…",5,
Room fantastic with a view of the bay. Room clean spacious great coffee machine  Pool robes and slippers. ideal to wear on visit the the infinity pool. The infinity pool is fantastic at night and during the day. Pool side snacks and meals very varied and good Restaurants varied and we experienced the lunchtime buffet with a good selection of food and complimentary drinks. A wonderful experience.,5,
"We stayed in a Club Room which allowed access to Club 55 , which was great. Very modern and well maintained hotel. We had a wonderful view of the city from our room on the 39 th floor. Fabulous service from all the staff we encountered. Particularly Alyssa and Stephanie in Club 55 and our room housekeeper . It is in an excellent location for seeing the city sights. The pool was busy at times. However several times we were at the pool and it was quiet. It's a huge hotel. The MRT access in the basement was brilliant. We loved our stay and would recommend it! ",5,
A boat ride in the Marina was very interesting and informative. It gave a brief history of the formation of Singapore from a mere fishing village till now. It was a contrast looking at old buildings with modern buildings. Well done.,5,
Stay here if you love casino hotels and have no expectation on customer service especially from the front office and reservations teams. There are too many examples to share - all I will say is that I was looking forward to checking in at the Four Points Sheraton which is the budget category for Sheraton hotels!  The hotel room that I was in (although huge) was grungy looking and the amenities cheap with not even a USB port. All this for SGD550 a night. What a rip off.  Guess they were hoping that one would spend most of the time looking at the view of the city or the sea or the gardens by the bay (depending which room you got).  It was not all bad - the guys at the Sweet Spot cafe and Henry at the concierge saved the day. They provided the some of the best experience that I…,2,
Nice bed n pillow to sleep on. We stay in a suite room which can hv both city view n ocean view. Wakeup early in the morning u can catch the beautiful sunrise with just lying on the living room couch.,5,
"This hotel is one of the best we have stayed.  Great customer service and very nice rooms.  Swimming pool on top of the hotel is out of this world.  I would rate as the best.  There are many shops inside the hotel complex and many other activities.  If you are visiting Singapore,  this is a must visit place.  I guarantee you won't be disappointed.",5,
"We had a nice time in this place. The qeue for registration was fast. We got a room at the 28th floor with the city view and it was amazing especially at night. Staffs were efficient.We Ordered for in-house breakfast to our room and in the pool side,both arrived on time. Food is good. Check out was hassle free. We like the infinity pool  but i noticed some small piece of plastic and cigarette butt floating in the water at the far edge of the pool...i hope they will maintain the pool well...else, it would be a disappointment to most guest... Generally, it was a good experience. ",4,
"Even though the staff are friendly and helpful, the food is absolutely lip smacking and the rooms are clean; the star of the hotel has to be the infinity pool. You can see all of Singapore's business district. The best time to be up there is at either sunrise or sunset. There is a poolside bar-like service, I recommend the 'Shirley Temple' as a non-alcoholic drink.",5,
"Worth to try ... but just once ... great service, but you feel the mass production there ... hundreads of people everywhere around all the time ... very very crowded  Swimming pool at the roof is outstanding experience, especially in the evening when you can overlook Singapore from top, while being in the pool ...  ",4,
"If you're the kind of person who likes the flash, trash & busyness of Las Vegas hotels and you don't care about customer service, you may well like it here. However if, like me, you prefer a more refined experience and a semblance of customer service for your $800/night, you may well find it as horrible as I did.  The combination of hordes of guests, atrocious customer service and mediocre rooms serves to render a stay here less than enjoyable. The customer service is perhaps this hotel's biggest Achilles heel. It starts from the minute your cab pulls up at the entrance; no porters so you have to lug your luggage inside yourself. Thereafter, expect a 30min wait with the hordes to check in. When you finally get to your room and settled in (again, no porters, so carry your bags…",1,
"Amazing place to visit!!! It was like my dream house. When I was younger, I use to come here all the time. I heard that the Sands Hotel in Macau was better though.My favourite part of the Sands hotel in Singapore was the swimming pool. It had a great view.",5,
"We stayed in the MBS for 2 nights - Premium View Room in the 24th floor with view to downtown. We booked the hotel direct via the hotel website without any problems. The Check-In was quick and easy, no queue to wait. The room was very nice and clean. The bathroom was big with two washbasins, a bathtub and a separate shower. Staff was always very friendly. Free wifi works good. We enjoyed the pool 3 to 4 times daily, it’s really amazing with this view. We never had a problem to find free chairs on the pool. Sure sometimes we got no chair in the first row, but this wasn’t a problem for us. Access to the pool and also to the Sands SkyPark Observation Deck is possible with the keycard of your room. Pool opens from 6am - 11pm.",5,
"The hotel is very nice, rooms are good with a wonderful view to the skyline. From the airport we take a taxi for S$ 18,-. The check-in was perfect because we did a pre-check-in and due this reason we had a quick check-in at tower 1 at the left site. Breakfast at the lobby was very good (several selection around the world) , also the breakfast at level 57 with a wonderful view to the sea but with a smaller selection.",4,
We loved everything of the stay and our family trip.  The infinity pool is Spectacular. The food and customer service were excellent. It is located at Bayfront MRT and very convenient. Thank you for the recommendation: The Light Cove Photography. We registered for an outdoor photoshoot session to capture the moment of a lifetime with my family in Singapore.,5,
"I was in Singapore on business and decided to stay next to the convention centre. Great location and good for the conference.  The gym is good and the view outstanding. My first impression was good and the reception member of staff made me feel very welcome, and the room I had was lovely. Really good quality. I was all set for a nice trip and the service from the in-room dining was great.  I was however let down on a couple of areas. The housekeeping was a mix of good and bad. The good day all was clean but there was no refill of the basic in room complimentary tea etc. In order to have a simple request filled, it took some patience and calls to the reception for some tea. I finally on the last day waited 45 minutes and 3 calls to get some whitener before leaving for the event.…",3,
"The room has city view and spacious bathroom with full amenities. The gym and infinity pool are excellent. The service is professional and reliable. This hotel perfect for family, couple and business purpose. High price but really worth the price.",5,
"Stayed for 3 nights for a conference. This hotel is ideal is for large groups having the hotel as a venue for a massive event. I personally wouldn't stay here if i'm on a leisure trip as I find the crowds quite massive. Having said that, the service is excellent and efficient. I had a couple of housekeeping requests throughout my stay and each request was attended swiftly and with much personal touch.",4,
If you want to spoil yourself go to Marina Bay Sands.  It is worth the extra money to stay here.  The room we had was very spacious & kept so clean.  The view was spectacular. The  staff were amazing - friendly & helpful.    Bayfront MRT is downstairs which makes it very easy to get around Singapore.  I would definitely go back to Marina Bay Sands next time I visit Singapore.,5,
It is one of my favourite and best places in singapore . its a MUST VISIT place. i'll say if u don't go to Marina Bay Sands no need to go to singapore.  It has a lovely ambience amazing breakfast. Best place is roof top bar. As per my choice Evening time for this is bar is appropriate time.,5,
"I like this hotel, everytime i come on a business trip it has to be marina bay, great customer service, good food, nice weather nice views from room and rooftop swimming pool...once thing i like about this hotel its always full but the layout makes it feel like its always empty, i really like it...see you soon , thank you so much marina bay...",5,
"4 nights at Marina Bay Sands,what a pleasure.Breakfast by the infinity pool is totally delicious. Staff are helpful.Yes you can get lost going around all the facilities  (shops casino)Being able to walk out to the magnificent gardens was a delight.MRT is close by and for a small price $12 a pass can be brought lasts for 5 years as long as it's topped up.",4,
"Stayed there for 3 nights and it was too much. The hotel is huge, modern, beautiful! And it's totally worth it for the pool but just to take few pictures because it's too crowded. Also the breakfast is really good! There are 3 places, and very very good!  The service could improve a lot. Front desk and concierge do not look you in the eyes not even once, they lack in hospitality services so so much and a smile in their faces could make a big difference. It doesn't matter if they give ice cream at the check in or an amazing view in the room, if they don't know how to treat guests properly, smile and eye contact are super important in hospitality!!!!  Also, they don't explain anything. I've never seen a hotel where I had to find my way to my room on my own, and being a hotel as…",4,
"Marina Bay Sands was an experience that I am glad to say we have! Singapore is a beautiful city and we were able to experience from the top of our hotel. The first night we went to dinner at the restaurant on the top floor. The food was great, service was a little slow and the view was breathtaking! The hotel itself was beautiful. Very well maintained and run. We enjoyed our room and the view from our room. The infinity pool on the top floor is just stunning. We had great service and the staff was very friendly. Definitely something everyone should see!",5,
"We stayed at this hotel for 4 nights in April and it was just amazing. The staff were great and the rooms were very spacious and clean. They're currently renovating the rooms but even the rooms that aren't renovated are great. The rooftop pool is just incredible, we went up every day and night and although t gets very crowded it's still worth it. One negative of the hotel is the time you spend in elevators is ridiculous and they aren't ventilated at all. To get to the pool could take 4-5 minutes in an elevator with all the stops and it gets that hot in them that it's horrible. Also strange why they've made it so difficult to get to and from the Gardens by the Bay. Otherwise, we had a great week and can't wait to go back. ",5,
"If you are visiting Singapore a stay at Marina Bay Sands is an absolute requirement.  The hotel is very impressive.  As soon as we pulled up in our cab, a porter was there to greet us and take our luggage and give us a luggage tag.  He then asked us to proceed to the check in counter.  I arrived at noon, and thought that I would have to store my luggage and would have to come back to get my room.  That didn't happen.  The front office staff that i dealt with was absolutely amazing.  He greeted me and gave me my room right away.  Further he personally walked us to our suite.  10 minutes later another individual came up to explain all the features of the room.  The room was fabulous.  We had a corner suite.  HIGHLY RECOMMEND upgraded to a suite.  We had a view of the city and a…",5,
"This hotel might be the most spectacular and iconic building I have been in for a city such as Singapore. Its infinity pool is the largest in the world and truly amazing. Well worth to spend at least 1-2 hours. The room was very nice with a regular design and a modern bathroom. Very nice amenities and staff services as they are very friendly and always happy to assist you. The only problem with the hotel is that it was overcrowded and made it very difficult to even navigate around the building and for the staff to work. But apart from that, Marina Bay Sands is one of the most amazing hotels I have been in.",4,
"Marina Bay Sands.....One complex of five stars hotel, remarkable exhibition and , convention center, musical concert area, shopping centre, restaurants MRT Station and casino. View of Singapore Strait and borderless swimming pool and some cafes in the top floor. Gardens By The Bay, Marina Barrage and Art Centre in the surroundings area. One of most sightseeing place when we are travelling to this country.",5,
We had only 12 hr  stopover Paris / sydney . I would definetly do the Singapore route stopover than stop in Dubai . The Marina sands is a terrific luxury hotel with magnificent views. The rooms are spacious and bed super dreamy . Pool drink prices Extremely high @ $18 a glass beer .-$53 ph breakfast. ( not included in room rate ) The pool is fabulous but really would be better served with designated areas for families and adult only areas . This magnificent pool  feels like a disorganised public pool space and somewhat disappointing given the luxury with the rest of the hotel . Would not stay there again.  On the other hand it's great for families . ,4,
"Spent one night at this hotel while on Singapore and all I can say is the hotel is overrated! I think everybody has the same idea as we did, spent one night and enjoy the hotel, because the line up to check in and out was over an hour long. The major attraction of the hotel is the pool which is beautiful but way too busy and crowded from 7am – 11pm. In my opinion spending all that money for one night was not worth it; the only spectacular thing about this hotel is the pool, the rooms are like any other rooms in a good hotel ... to be honest the wow factor was not there.",2,
"A stay at Marina Bay Sands is one for the bucket list. Get up early to enjoy a sunrise swim, stay up late to take advantage of the great views from the bars. The location is so convenient, with a shopping centre directly accessible from the hotel, the ArtScience Museum right on the doorstep and Gardens by the Bay only a short walk away. For anyone taking a late flight, there is a day rate allowing you to keep the room until evening. Expensive, but it was worth it!",5,
"We spent one night in Marina Bay Sands.  Firstly, for the swimming-pool : what an amazing view at the top on the city of Singapore !  The room was welcoming, with a view on the gardens. Notice the hotel ask for an extra charge of 25 dollars should you wish a view overlooking the city.  I am also very grateful to Dennis at the pool entrance who was always smiling and helpful with us.  Next time in Singapore i will plan to visit this hotel once more.",5,
It is a unique hotel and very expensive to say the least great views from the top deck and the infinity pool on the 57th floor is very nice. I paid an extra hundred or so dollars to stay on the upper floors and ended up getting the 46th floor I would recommend to stay any place in the hotel they do let you go up to the top deck and the pool so you end up getting great views without shelling out extra hundred bucks. ,4,
One of the best tourist destination here. You will enjoy the fine beach with nice view all over Use MRT to reach this place Take children too for overall time spending Evening time will be amazing with colourful lights display too,5,
"We treated ourselves to a night at Marina Bay Sands as part of a recent 6 night stay in Singapore.  It literally broke the bank, so we had high expectations and were expecting something amazing.  And we got it!  We were checked in at 11am, and were able to access our room straight away.  Check-in was smooth, and Rhea made us feel super special.  We were a bit disappointed that we didn't get a higher room allocation, but our room on the 7th floor had views over the Gardens by the Bay, so any disappointment was short-lived.  The room was amazing, and the bathroom spectacular.    We hit the pool straight away and it was out of this world!    At night we enjoyed a drink up on level 57 and the magnificent view overlooking Singapore.  We ate breakfast the next morning at Spago, and…",5,
"You do not stay at Marina Bay Sands for personalised service but you stay for the spectacular pool, location, and views. Its a huge complex and its easy to feel insignificant and just another person in the crowd. It also has that unfortunate effect that hotels attached to casinos have of being more style over substance. There are amazing shops and so many restaurants but it feels a bit like a theme park.  The pool truly is amazing but it gets VERY busy so be prepared to not be able to actually swim because its filled with people taking selfies. We had a harbour view room and the sunrises were gorgeous and its awesome looking out at the Botanic Gardens at night.  Now that we've experienced the hotel and pool I probably wouldn't stay here again as I enjoy more personalised service…",4,
Pros : concierge services  Quick check in.  Amazing rooms. Infinity pool.  Ce la vi.   Cons :  No proper system to distinguish room guests and outsiders.   No airport pick up.   And I really wish they did crowd the area around swimming up so much. It is suffocating. ,5,
"A short note of welcome and a little decor in the room by the housekeeping team is most exemplary. Sometimes, those little things occupy the biggest part of one's heart. I would be happy to visit again!  ",5,
"What can I say, it's the iconic Marina bay sands and it did not fail to disappoint. A bucket list must stay even if just for one night. Service on the top deck was second to none, using first names etc and giving us a free cocktail due to our salad not being great. Will be back again.",5,
"We had high expectations, but they were far exceeded in the first few minutes.  Before we even had time to open the door of our taxi, the porter was there to collect our bags and direct us to check in.  We had priority check in, and even though it was only 9am in the morning, they found us a room, upgraded us and off we went to Tower 3.  As we were approaching our room, there were our bags in front of us!  The room we booked was an Orchid Suite, but when we walked in, it was 4 times bigger that I ever dreamt of.  It was huge and perfect in every way.  I could live perfectly in that room as it is so comfortable.  We were to stay somewhere else for 4 days later in the journey, but within the first hour we had cancelled that and booked the same room again. Included was breakfast,…",5,
"We stayed here for Christmas and although we were prepared to pay the price, it became evident that we were really only paying for the use of the pool which is for hotel guests only.  Admittedly this meant the pool was not over crowded and we could enjoy the incredible views; but the service or lack there of did not match how expensive the hotel was.   I would recommend if you are after the more personalized stay, to stay at MBS for only one night to catch the once in a life time pool experience at both sunrise and set and spending the rest of your vacation in another hotel.",4,
"Cannot fault this hotel at all. It is expensive but totally worth it. Have stayed a couple of times now and will always come back. The bar, restaurants, pool, service and rooms are all second to none.",5,
